NIVEL_CLUSTER,CNAE,CNAE_ESPELHO,SCORE
1,322107,321305,0.8200167059402615
2,322107,321305,0.8200167059402615
1,322107,311604,0.8027379631152529
2,322107,311604,0.8027379631152529
2,322107,322101,0.7847461397874793
2,322107,322104,0.7783414660487907
2,322107,322105,0.7732156620875921
0,322199,322199,1.0
1,322199,322199,1.0
2,322199,322199,1.0
1,322199,321399,0.8210821587991494
2,322199,321399,0.8210821587991494
2,322199,322105,0.7853663737700264
2,322199,322101,0.7742155511940564
0,500301,500301,1.0
1,500301,500301,1.0
2,500301,500301,1.0
1,500301,500302,0.8433735665879848
2,500301,500302,0.8433735665879848
2,500301,710301,0.7772412566617017
0,500302,500302,1.0
1,500302,500302,1.0
2,500302,500302,1.0
1,500302,500301,0.8433735665879848
2,500302,500301,0.8433735665879848
0,600001,600001,1.0
1,600001,600001,1.0
2,600001,600001,1.0
1,600001,600002,0.8378088902057192
2,600001,600002,0.8378088902057192
2,600001,600003,0.7982693034215271
2,600001,910600,0.788740680830913
0,600002,600002,1.0
1,600002,600002,1.0
2,600002,600002,1.0
1,600002,600001,0.8378088902057192
2,600002,600001,0.8378088902057192
1,600002,600003,0.8087650582710083
2,600002,600003,0.8087650582710083
2,600002,910600,0.77066063080511
0,600003,600003,1.0
1,600003,600003,1.0
2,600003,600003,1.0
1,600003,600002,0.8087650582710083
2,600003,600002,0.8087650582710083
2,600003,600001,0.7982693034215271
2,600003,810006,0.7857838393327654
2,600003,810007,0.7801911993550138
2,600003,810003,0.7719661822567375
2,600003,810001,0.7713024564982717
0,710301,710301,1.0
1,710301,710301,1.0
2,710301,710301,1.0
1,710301,724301,0.8334056724671062
2,710301,724301,0.8334056724671062
1,710301,723501,0.8126871324177555
2,710301,723501,0.8126871324177555
1,710301,721901,0.8107136108486661
2,710301,721901,0.8107136108486661
1,710301,729403,0.8016100997601687
2,710301,729403,0.8016100997601687
2,710301,725100,0.7973910017694721
2,710301,722701,0.7943063003071174
2,710301,729401,0.7854905164768138
2,710301,710302,0.784371022057657
2,710301,724302,0.7811537991753816
2,710301,990401,0.778298853147087
2,710301,500301,0.7772412566617017
2,710301,729402,0.7718517316795923
0,710302,710302,1.0
1,710302,710302,1.0
2,710302,710302,1.0
2,710302,710301,0.784371022057657
2,710302,724302,0.770385553802407
0,721901,721901,1.0
1,721901,721901,1.0
2,721901,721901,1.0
1,721901,721902,0.8410436803865605
2,721901,721902,0.8410436803865605
1,721901,724301,0.8155062730854516
2,721901,724301,0.8155062730854516
1,721901,710301,0.8107136108486661
2,721901,710301,0.8107136108486661
1,721901,723501,0.8088786237853534
2,721901,723501,0.8088786237853534
2,721901,729403,0.7989529389234746
2,721901,725100,0.7839160411081928
2,721901,729401,0.7826029797123776
2,721901,722701,0.7794255742094292
2,721901,724302,0.7742088016516144
2,721901,729404,0.7713960763432933
2,721901,729402,0.7711575746653666
0,721902,721902,1.0
1,721902,721902,1.0
2,721902,721902,1.0
1,721902,721901,0.8410436803865605
2,721902,721901,0.8410436803865605
1,721902,724302,0.8069613613235459
2,721902,724302,0.8069613613235459
1,721902,723502,0.8027710409810986
2,721902,723502,0.8027710409810986
2,721902,722702,0.7718173514457738
0,722701,722701,1.0
1,722701,722701,1.0
2,722701,722701,1.0
1,722701,722702,0.8457499579076283
2,722701,722702,0.8457499579076283
2,722701,724301,0.7958356199246773
2,722701,710301,0.7943063003071174
2,722701,723501,0.7881414329583728
2,722701,729402,0.7818039579245359
2,722701,729403,0.7816391235416111
2,722701,721901,0.7794255742094292
0,722702,722702,1.0
1,722702,722702,1.0
2,722702,722702,1.0
1,722702,722701,0.8457499579076283
2,722702,722701,0.8457499579076283
2,722702,724302,0.7907498824328146
2,722702,723502,0.7867690565341905
2,722702,721902,0.7718173514457738
0,723501,723501,1.0
1,723501,723501,1.0
2,723501,723501,1.0
1,723501,723502,0.8417398574636853
2,723501,723502,0.8417398574636853
1,723501,724301,0.8153571565864136
2,723501,724301,0.8153571565864136
1,723501,710301,0.8126871324177555
2,723501,710301,0.8126871324177555
1,723501,721901,0.8088786237853534
2,723501,721901,0.8088786237853534
1,723501,729403,0.807506150026772
2,723501,729403,0.807506150026772
2,723501,729401,0.7960232045176174
2,723501,722701,0.7881414329583728
2,723501,725100,0.7866319187292982
2,723501,729402,0.7857955368752905
2,723501,729404,0.777080376037406
2,723501,724302,0.7722355243091358
0,723502,723502,1.0
1,723502,723502,1.0
2,723502,723502,1.0
1,723502,723501,0.8417398574636853
2,723502,723501,0.8417398574636853
1,723502,724302,0.8102153191267663
2,723502,724302,0.8102153191267663
1,723502,721902,0.8027710409810986
2,723502,721902,0.8027710409810986
2,723502,722702,0.7867690565341905
2,723502,729405,0.7766074015634742
2,723502,724301,0.7725686973457747
2,723502,729403,0.7719429837508298
0,724301,724301,1.0
1,724301,724301,1.0
2,724301,724301,1.0
1,724301,724302,0.841163059042094
2,724301,724302,0.841163059042094
1,724301,710301,0.8334056724671062
2,724301,710301,0.8334056724671062
1,724301,729403,0.8255595459767225
2,724301,729403,0.8255595459767225
1,724301,721901,0.8155062730854516
2,724301,721901,0.8155062730854516
1,724301,723501,0.8153571565864136
2,724301,723501,0.8153571565864136
1,724301,725100,0.8081607812142492
2,724301,725100,0.8081607812142492
1,724301,729401,0.8049246535413216
2,724301,729401,0.8049246535413216
2,724301,722701,0.7958356199246773
2,724301,729404,0.7931416511420204
2,724301,729402,0.7897974806553058
2,724301,893200,0.7891161051541159
2,724301,899199,0.7881844209885385
2,724301,899103,0.7773599553771787
2,724301,2442300,0.7742287082507334
2,724301,723502,0.7725686973457747
2,724301,990402,0.7709348119380943
2,724301,899101,0.770729175086633
0,724302,724302,1.0
1,724302,724302,1.0
2,724302,724302,1.0
1,724302,724301,0.841163059042094
2,724302,724301,0.841163059042094
1,724302,723502,0.8102153191267663
2,724302,723502,0.8102153191267663
1,724302,721902,0.8069613613235459
2,724302,721902,0.8069613613235459
2,724302,729405,0.7910555598576489
2,724302,722702,0.7907498824328146
2,724302,729403,0.782843692600178
2,724302,710301,0.7811537991753816
2,724302,2442300,0.7745965925399718
2,724302,721901,0.7742088016516144
2,724302,729401,0.7723965310404113
2,724302,723501,0.7722355243091358
2,724302,725100,0.7708699188387295
2,724302,710302,0.770385553802407
0,725100,725100,1.0
1,725100,725100,1.0
2,725100,725100,1.0
1,725100,724301,0.8081607812142492
2,725100,724301,0.8081607812142492
2,725100,710301,0.7973910017694721
2,725100,729403,0.7887045747096283
2,725100,723501,0.7866319187292982
2,725100,721901,0.7839160411081928
2,725100,729401,0.7788843589204568
2,725100,899199,0.7734786392291089
2,725100,899103,0.7724353709720426
2,725100,724302,0.7708699188387295
2,725100,729402,0.7708615176929211
0,729401,729401,1.0
1,729401,729401,1.0
2,729401,729401,1.0
1,729401,729403,0.8401634475291514
2,729401,729403,0.8401634475291514
1,729401,729402,0.8297720854399302
2,729401,729402,0.8297720854399302
1,729401,724301,0.8049246535413216
2,729401,724301,0.8049246535413216
2,729401,723501,0.7960232045176174
2,729401,710301,0.7854905164768138
2,729401,729404,0.7849794573840977
2,729401,721901,0.7826029797123776
2,729401,899199,0.7804975680535238
2,729401,725100,0.7788843589204568
2,729401,724302,0.7723965310404113
2,729401,899103,0.7703035101591377
0,729402,729402,1.0
1,729402,729402,1.0
2,729402,729402,1.0
1,729402,729401,0.8297720854399302
2,729402,729401,0.8297720854399302
2,729402,729403,0.7971557941908217
2,729402,724301,0.7897974806553058
2,729402,723501,0.7857955368752905
2,729402,722701,0.7818039579245359
2,729402,710301,0.7718517316795923
2,729402,721901,0.7711575746653666
2,729402,725100,0.7708615176929211
2,729402,729404,0.7706882224294622
0,729403,729403,1.0
1,729403,729403,1.0
2,729403,729403,1.0
1,729403,729401,0.8401634475291514
2,729403,729401,0.8401634475291514
1,729403,724301,0.8255595459767225
2,729403,724301,0.8255595459767225
1,729403,723501,0.807506150026772
2,729403,723501,0.807506150026772
1,729403,729404,0.8035025387668453
2,729403,729404,0.8035025387668453
1,729403,710301,0.8016100997601687
2,729403,710301,0.8016100997601687
2,729403,899199,0.7995318716048646
2,729403,721901,0.7989529389234746
2,729403,729402,0.7971557941908217
2,729403,725100,0.7887045747096283
2,729403,899103,0.788683766270927
2,729403,724302,0.782843692600178
2,729403,722701,0.7816391235416111
2,729403,899101,0.7766388764190623
2,729403,729405,0.7765738689488613
2,729403,723502,0.7719429837508298
0,729404,729404,1.0
1,729404,729404,1.0
2,729404,729404,1.0
1,729404,729405,0.8550490032497018
2,729404,729405,0.8550490032497018
1,729404,729403,0.8035025387668453
2,729404,729403,0.8035025387668453
2,729404,724301,0.7931416511420204
2,729404,729401,0.7849794573840977
2,729404,899199,0.7838013774580154
2,729404,723501,0.777080376037406
2,729404,721901,0.7713960763432933
2,729404,729402,0.7706882224294622
0,729405,729405,1.0
1,729405,729405,1.0
2,729405,729405,1.0
1,729405,729404,0.8550490032497018
2,729405,729404,0.8550490032497018
2,729405,724302,0.7910555598576489
2,729405,723502,0.7766074015634742
2,729405,729403,0.7765738689488613
0,810001,810001,1.0
1,810001,810001,1.0
2,810001,810001,1.0
1,810001,810007,0.8624995464397139
2,810001,810007,0.8624995464397139
1,810001,810006,0.8450989798510249
2,810001,810006,0.8450989798510249
1,810001,810003,0.8430562888611488
2,810001,810003,0.8430562888611488
1,810001,810008,0.8374917274533765
2,810001,810008,0.8374917274533765
1,810001,810002,0.8365117835205732
2,810001,810002,0.8365117835205732
1,810001,810004,0.8285226336080157
2,810001,810004,0.8285226336080157
1,810001,810009,0.8267990455378338
2,810001,810009,0.8267990455378338
1,810001,810099,0.8256142276981302
2,810001,810099,0.8256142276981302
1,810001,810005,0.8002307055094972
2,810001,810005,0.8002307055094972
2,810001,810010,0.7998377433409448
2,810001,600003,0.7713024564982717
0,810002,810002,1.0
1,810002,810002,1.0
2,810002,810002,1.0
1,810002,810003,0.8536554298508043
2,810002,810003,0.8536554298508043
1,810002,810007,0.841205452126931
2,810002,810007,0.841205452126931
1,810002,810001,0.8365117835205732
2,810002,810001,0.8365117835205732
1,810002,810099,0.8340941348627522
2,810002,810099,0.8340941348627522
1,810002,810009,0.8329285217995129
2,810002,810009,0.8329285217995129
1,810002,810006,0.8313220093166017
2,810002,810006,0.8313220093166017
1,810002,810004,0.8302968260672579
2,810002,810004,0.8302968260672579
1,810002,810008,0.8138129988407032
2,810002,810008,0.8138129988407032
1,810002,810010,0.8055044035738357
2,810002,810010,0.8055044035738357
1,810002,810005,0.8015250973961211
2,810002,810005,0.8015250973961211
0,810003,810003,1.0
1,810003,810003,1.0
2,810003,810003,1.0
1,810003,810002,0.8536554298508043
2,810003,810002,0.8536554298508043
1,810003,810001,0.8430562888611488
2,810003,810001,0.8430562888611488
1,810003,810007,0.8429306376467639
2,810003,810007,0.8429306376467639
1,810003,810004,0.8374488357973182
2,810003,810004,0.8374488357973182
1,810003,810006,0.8272190338040009
2,810003,810006,0.8272190338040009
1,810003,810099,0.8195336085607008
2,810003,810099,0.8195336085607008
1,810003,810009,0.8187383944795866
2,810003,810009,0.8187383944795866
1,810003,810008,0.8129365273101405
2,810003,810008,0.8129365273101405
1,810003,810010,0.8024351212171856
2,810003,810010,0.8024351212171856
2,810003,810005,0.7947301104711939
2,810003,600003,0.7719661822567375
0,810004,810004,1.0
1,810004,810004,1.0
2,810004,810004,1.0
1,810004,810007,0.8423518563055046
2,810004,810007,0.8423518563055046
1,810004,810006,0.8382419211314254
2,810004,810006,0.8382419211314254
1,810004,810003,0.8374488357973182
2,810004,810003,0.8374488357973182
1,810004,810002,0.8302968260672579
2,810004,810002,0.8302968260672579
1,810004,810001,0.8285226336080157
2,810004,810001,0.8285226336080157
1,810004,810099,0.8172406565154899
2,810004,810099,0.8172406565154899
1,810004,810009,0.8154405076929484
2,810004,810009,0.8154405076929484
1,810004,810008,0.8093192628433975
2,810004,810008,0.8093192628433975
1,810004,810010,0.80305885661713
2,810004,810010,0.80305885661713
2,810004,810005,0.7931150603913342
0,810005,810005,1.0
1,810005,810005,1.0
2,810005,810005,1.0
1,810005,810010,0.8429289179771486
2,810005,810010,0.8429289179771486
1,810005,810006,0.8106250517509767
2,810005,810006,0.8106250517509767
1,810005,810007,0.809759972401208
2,810005,810007,0.809759972401208
1,810005,810002,0.8015250973961211
2,810005,810002,0.8015250973961211
1,810005,810001,0.8002307055094972
2,810005,810001,0.8002307055094972
2,810005,810099,0.7957299752424974
2,810005,810003,0.7947301104711939
2,810005,810004,0.7931150603913342
2,810005,810008,0.7925736595589254
2,810005,810009,0.7793652066135859
0,810006,810006,1.0
1,810006,810006,1.0
2,810006,810006,1.0
1,810006,810007,0.8593700813299403
2,810006,810007,0.8593700813299403
1,810006,810001,0.8450989798510249
2,810006,810001,0.8450989798510249
1,810006,810004,0.8382419211314254
2,810006,810004,0.8382419211314254
1,810006,810099,0.835327450246945
2,810006,810099,0.835327450246945
1,810006,810008,0.8336889835911396
2,810006,810008,0.8336889835911396
1,810006,810002,0.8313220093166017
2,810006,810002,0.8313220093166017
1,810006,810003,0.8272190338040009
2,810006,810003,0.8272190338040009
1,810006,810009,0.8193184470239816
2,810006,810009,0.8193184470239816
1,810006,810005,0.8106250517509767
2,810006,810005,0.8106250517509767
1,810006,810010,0.8046689558965426
2,810006,810010,0.8046689558965426
2,810006,600003,0.7857838393327654
0,810007,810007,1.0
1,810007,810007,1.0
2,810007,810007,1.0
1,810007,810001,0.8624995464397139
2,810007,810001,0.8624995464397139
1,810007,810006,0.8593700813299403
2,810007,810006,0.8593700813299403
1,810007,810003,0.8429306376467639
2,810007,810003,0.8429306376467639
1,810007,810004,0.8423518563055046
2,810007,810004,0.8423518563055046
1,810007,810002,0.841205452126931
2,810007,810002,0.841205452126931
1,810007,810008,0.8315831563111923
2,810007,810008,0.8315831563111923
1,810007,810009,0.8274625673733617
2,810007,810009,0.8274625673733617
1,810007,810099,0.8247703513784668
2,810007,810099,0.8247703513784668
1,810007,810010,0.8176338551913342
2,810007,810010,0.8176338551913342
1,810007,810005,0.809759972401208
2,810007,810005,0.809759972401208
2,810007,600003,0.7801911993550138
0,810008,810008,1.0
1,810008,810008,1.0
2,810008,810008,1.0
1,810008,810001,0.8374917274533765
2,810008,810001,0.8374917274533765
1,810008,810006,0.8336889835911396
2,810008,810006,0.8336889835911396
1,810008,810007,0.8315831563111923
2,810008,810007,0.8315831563111923
1,810008,810099,0.8143813954728821
2,810008,810099,0.8143813954728821
1,810008,810002,0.8138129988407032
2,810008,810002,0.8138129988407032
1,810008,810003,0.8129365273101405
2,810008,810003,0.8129365273101405
1,810008,810009,0.812292835247063
2,810008,810009,0.812292835247063
1,810008,810004,0.8093192628433975
2,810008,810004,0.8093192628433975
2,810008,810005,0.7925736595589254
2,810008,810010,0.7912916852005512
0,810009,810009,1.0
1,810009,810009,1.0
2,810009,810009,1.0
1,810009,810002,0.8329285217995129
2,810009,810002,0.8329285217995129
1,810009,810007,0.8274625673733617
2,810009,810007,0.8274625673733617
1,810009,810001,0.8267990455378338
2,810009,810001,0.8267990455378338
1,810009,810006,0.8193184470239816
2,810009,810006,0.8193184470239816
1,810009,810003,0.8187383944795866
2,810009,810003,0.8187383944795866
1,810009,810099,0.8162249489554477
2,810009,810099,0.8162249489554477
1,810009,810004,0.8154405076929484
2,810009,810004,0.8154405076929484
1,810009,810008,0.812292835247063
2,810009,810008,0.812292835247063
2,810009,810010,0.7873951744971691
2,810009,810005,0.7793652066135859
0,810010,810010,1.0
1,810010,810010,1.0
2,810010,810010,1.0
1,810010,810005,0.8429289179771486
2,810010,810005,0.8429289179771486
1,810010,810007,0.8176338551913342
2,810010,810007,0.8176338551913342
1,810010,810002,0.8055044035738357
2,810010,810002,0.8055044035738357
1,810010,810006,0.8046689558965426
2,810010,810006,0.8046689558965426
1,810010,810004,0.80305885661713
2,810010,810004,0.80305885661713
1,810010,810003,0.8024351212171856
2,810010,810003,0.8024351212171856
2,810010,810001,0.7998377433409448
2,810010,810008,0.7912916852005512
2,810010,810099,0.7898132008715848
2,810010,810009,0.7873951744971691
0,810099,810099,1.0
1,810099,810099,1.0
2,810099,810099,1.0
1,810099,810006,0.835327450246945
2,810099,810006,0.835327450246945
1,810099,810002,0.8340941348627522
2,810099,810002,0.8340941348627522
1,810099,810001,0.8256142276981302
2,810099,810001,0.8256142276981302
1,810099,810007,0.8247703513784668
2,810099,810007,0.8247703513784668
1,810099,810003,0.8195336085607008
2,810099,810003,0.8195336085607008
1,810099,810004,0.8172406565154899
2,810099,810004,0.8172406565154899
1,810099,810009,0.8162249489554477
2,810099,810009,0.8162249489554477
1,810099,810008,0.8143813954728821
2,810099,810008,0.8143813954728821
2,810099,810005,0.7957299752424974
2,810099,810010,0.7898132008715848
0,891600,891600,1.0
1,891600,891600,1.0
2,891600,891600,1.0
2,891600,899199,0.7794469911106655
