DIVISAO,GRUPO,CLASSE,SUBCLASSE,FULL,ADA_002_DIVISAO,ADA_002_GRUPO,ADA_002_CLASSE,ADA_002_SUBCLASSE,ADA_002_FULL,3_SMALL_DIVISAO,3_SMALL_GRUPO,3_SMALL_CLASSE,3_SMALL_SUBCLASSE,3_SMALL_FULL
10,10.9,10.99-6,1099-6/03,1099-6/03,14.0,42.0,161.0,,27.0,13.0,60.0,136.0,,244.0
10,10.9,10.99-6,1099-6/04,1099-6/04,14.0,42.0,161.0,253.0,27.0,13.0,60.0,136.0,,244.0
10,10.9,10.99-6,1099-6/05,1099-6/05,14.0,42.0,161.0,269.0,27.0,13.0,60.0,136.0,232.0,244.0
10,10.9,10.99-6,1099-6/06,1099-6/06,14.0,42.0,161.0,,27.0,13.0,60.0,136.0,295.0,244.0
10,10.9,10.99-6,1099-6/07,1099-6/07,14.0,42.0,161.0,,27.0,13.0,60.0,136.0,286.0,244.0
10,10.9,10.99-6,1099-6/99,1099-6/99,14.0,42.0,161.0,111.0,27.0,13.0,60.0,136.0,188.0,244.0
11,11.1,11.11-9,1111-9/01,1111-9/01,14.0,17.0,87.0,232.0,25.0,13.0,64.0,79.0,295.0,89.0
11,11.1,11.11-9,1111-9/02,1111-9/02,14.0,17.0,87.0,232.0,25.0,13.0,64.0,79.0,327.0,89.0
11,11.1,11.12-7,1112-7/00,1112-7/00,14.0,17.0,88.0,241.0,25.0,13.0,64.0,80.0,326.0,89.0
11,11.1,11.13-5,1113-5/01,1113-5/01,14.0,17.0,87.0,241.0,,13.0,64.0,79.0,327.0,89.0
11,11.1,11.13-5,1113-5/02,1113-5/02,14.0,17.0,87.0,254.0,25.0,13.0,64.0,79.0,323.0,89.0
11,11.2,11.21-6,1121-6/00,1121-6/00,14.0,17.0,114.0,,,13.0,64.0,60.0,303.0,89.0
11,11.2,11.22-4,1122-4/01,1122-4/01,14.0,17.0,,253.0,26.0,13.0,64.0,80.0,303.0,89.0
11,11.2,11.22-4,1122-4/02,1122-4/02,14.0,17.0,,269.0,26.0,13.0,64.0,80.0,232.0,89.0
11,11.2,11.22-4,1122-4/03,1122-4/03,14.0,17.0,,186.0,26.0,13.0,64.0,80.0,323.0,89.0
11,11.2,11.22-4,1122-4/04,1122-4/04,14.0,17.0,,254.0,25.0,13.0,64.0,80.0,323.0,89.0
11,11.2,11.22-4,1122-4/99,1122-4/99,14.0,17.0,,111.0,26.0,13.0,64.0,80.0,187.0,89.0
12,12.1,12.10-7,1210-7/00,1210-7/00,14.0,16.0,50.0,119.0,45.0,14.0,60.0,57.0,117.0,68.0
12,12.2,12.20-4,1220-4/01,1220-4/01,14.0,17.0,50.0,119.0,45.0,14.0,,57.0,117.0,68.0
12,12.2,12.20-4,1220-4/02,1220-4/02,14.0,17.0,50.0,119.0,45.0,14.0,,57.0,117.0,68.0
12,12.2,12.20-4,1220-4/03,1220-4/03,14.0,17.0,50.0,119.0,45.0,14.0,,57.0,117.0,68.0
12,12.2,12.20-4,1220-4/99,1220-4/99,14.0,17.0,50.0,,45.0,14.0,,57.0,117.0,68.0
13,13.1,13.11-1,1311-1/00,1311-1/00,13.0,60.0,97.0,215.0,173.0,14.0,39.0,92.0,256.0,221.0
13,13.1,13.12-0,1312-0/00,1312-0/00,13.0,60.0,97.0,,173.0,14.0,39.0,92.0,256.0,221.0
13,13.1,13.13-8,1313-8/00,1313-8/00,13.0,60.0,89.0,197.0,,14.0,39.0,93.0,256.0,221.0
13,13.1,13.14-6,1314-6/00,1314-6/00,13.0,60.0,86.0,198.0,187.0,14.0,39.0,107.0,245.0,204.0
13,13.2,13.21-9,1321-9/00,1321-9/00,13.0,50.0,98.0,216.0,173.0,14.0,46.0,92.0,256.0,221.0
13,13.2,13.22-7,1322-7/00,1322-7/00,13.0,50.0,98.0,216.0,173.0,14.0,46.0,92.0,256.0,221.0
13,13.2,13.23-5,1323-5/00,1323-5/00,13.0,50.0,,215.0,173.0,14.0,46.0,92.0,256.0,
13,13.3,13.30-8,1330-8/00,1330-8/00,13.0,60.0,86.0,198.0,187.0,14.0,46.0,107.0,245.0,204.0
13,13.4,13.40-5,1340-5/01,1340-5/01,13.0,60.0,86.0,199.0,188.0,14.0,45.0,,257.0,222.0
13,13.4,13.40-5,1340-5/02,1340-5/02,13.0,60.0,86.0,199.0,188.0,14.0,45.0,,257.0,222.0
13,13.4,13.40-5,1340-5/99,1340-5/99,13.0,60.0,86.0,199.0,188.0,14.0,45.0,,257.0,222.0
13,13.5,13.51-1,1351-1/00,1351-1/00,13.0,50.0,86.0,198.0,187.0,14.0,46.0,121.0,258.0,194.0
13,13.5,13.52-9,1352-9/00,1352-9/00,13.0,50.0,86.0,198.0,133.0,14.0,46.0,122.0,258.0,194.0
13,13.5,13.53-7,1353-7/00,1353-7/00,13.0,50.0,80.0,173.0,133.0,14.0,46.0,122.0,271.0,
13,13.5,13.54-5,1354-5/00,1354-5/00,13.0,50.0,86.0,198.0,187.0,14.0,46.0,121.0,258.0,194.0
13,13.5,13.59-6,1359-6/00,1359-6/00,13.0,50.0,159.0,118.0,,14.0,46.0,137.0,188.0,194.0
14,14.1,14.11-8,1411-8/01,1411-8/01,16.0,61.0,78.0,196.0,70.0,5.0,40.0,108.0,12.0,213.0
14,14.1,14.11-8,1411-8/02,1411-8/02,16.0,61.0,78.0,195.0,70.0,5.0,40.0,108.0,12.0,213.0
14,14.1,14.12-6,1412-6/01,1412-6/01,16.0,61.0,79.0,172.0,70.0,5.0,40.0,108.0,12.0,
14,14.1,14.12-6,1412-6/02,1412-6/02,16.0,61.0,79.0,,70.0,5.0,40.0,108.0,12.0,214.0
14,14.1,14.12-6,1412-6/03,1412-6/03,16.0,61.0,79.0,195.0,70.0,5.0,40.0,108.0,12.0,
14,14.1,14.13-4,1413-4/01,1413-4/01,16.0,61.0,78.0,196.0,70.0,5.0,40.0,108.0,12.0,214.0
14,14.1,14.13-4,1413-4/02,1413-4/02,16.0,61.0,78.0,196.0,70.0,5.0,40.0,108.0,12.0,213.0
14,14.1,14.13-4,1413-4/03,1413-4/03,16.0,61.0,78.0,195.0,70.0,5.0,40.0,108.0,12.0,213.0
14,14.1,14.14-2,1414-2/00,1414-2/00,16.0,61.0,79.0,172.0,70.0,5.0,40.0,108.0,12.0,
14,14.2,14.21-5,1421-5/00,1421-5/00,16.0,61.0,86.0,198.0,89.0,5.0,40.0,107.0,245.0,
14,14.2,14.22-3,1422-3/00,1422-3/00,16.0,61.0,79.0,,89.0,5.0,40.0,108.0,12.0,
15,15.1,15.10-6,1510-6/00,1510-6/00,16.0,61.0,54.0,133.0,87.0,5.0,45.0,67.0,213.0,69.0
15,15.2,15.21-1,1521-1/00,1521-1/00,16.0,61.0,80.0,173.0,87.0,5.0,41.0,122.0,,69.0
15,15.2,15.29-7,1529-7/00,1529-7/00,16.0,61.0,159.0,117.0,87.0,5.0,41.0,129.0,188.0,69.0
15,15.3,15.31-9,1531-9/01,1531-9/01,16.0,52.0,54.0,133.0,88.0,5.0,19.0,67.0,213.0,69.0
15,15.3,15.31-9,1531-9/02,1531-9/02,16.0,52.0,54.0,133.0,88.0,5.0,19.0,67.0,213.0,69.0
15,15.3,15.32-7,1532-7/00,1532-7/00,16.0,52.0,54.0,133.0,88.0,5.0,19.0,67.0,213.0,69.0
15,15.3,15.33-5,1533-5/00,1533-5/00,16.0,52.0,54.0,133.0,88.0,5.0,19.0,67.0,213.0,69.0
15,15.3,15.39-4,1539-4/00,1539-4/00,16.0,52.0,159.0,117.0,,5.0,19.0,129.0,188.0,69.0
15,15.4,15.40-8,1540-8/00,1540-8/00,16.0,52.0,54.0,133.0,88.0,5.0,19.0,67.0,213.0,69.0
16,16.1,16.10-2,1610-2/03,1610-2/03,13.0,43.0,101.0,73.0,,14.0,,113.0,4.0,245.0
16,16.1,16.10-2,1610-2/04,1610-2/04,13.0,43.0,101.0,73.0,175.0,14.0,,113.0,4.0,
16,16.1,16.10-2,1610-2/05,1610-2/05,13.0,43.0,101.0,73.0,175.0,14.0,,113.0,4.0,245.0
16,16.2,16.21-8,1621-8/00,1621-8/00,13.0,51.0,101.0,,176.0,14.0,,,140.0,255.0
16,16.2,16.22-6,1622-6/01,1622-6/01,13.0,51.0,101.0,233.0,176.0,14.0,,113.0,304.0,256.0
16,16.2,16.22-6,1622-6/02,1622-6/02,13.0,51.0,101.0,233.0,176.0,14.0,,113.0,,255.0
16,16.2,16.22-6,1622-6/99,1622-6/99,13.0,51.0,101.0,,176.0,14.0,,113.0,246.0,255.0
16,16.2,16.23-4,1623-4/00,1623-4/00,13.0,51.0,,,158.0,14.0,,122.0,271.0,256.0
16,16.2,16.29-3,1629-3/01,1629-3/01,13.0,51.0,60.0,280.0,158.0,14.0,,114.0,246.0,255.0
16,16.2,16.29-3,1629-3/02,1629-3/02,13.0,51.0,60.0,280.0,158.0,14.0,,114.0,271.0,255.0
17,17.1,17.10-9,1710-9/00,1710-9/00,13.0,12.0,110.0,163.0,12.0,,6.0,106.0,161.0,21.0
17,17.2,17.21-4,1721-4/00,1721-4/00,13.0,12.0,110.0,163.0,12.0,,6.0,106.0,160.0,29.0
17,17.2,17.22-2,1722-2/00,1722-2/00,13.0,12.0,110.0,163.0,12.0,,6.0,106.0,161.0,21.0
17,17.3,17.31-1,1731-1/00,1731-1/00,13.0,12.0,115.0,163.0,11.0,,6.0,105.0,160.0,36.0
17,17.3,17.32-0,1732-0/00,1732-0/00,13.0,12.0,110.0,163.0,11.0,,6.0,106.0,161.0,
17,17.3,17.33-8,1733-8/00,1733-8/00,13.0,12.0,110.0,163.0,11.0,,6.0,106.0,161.0,29.0
17,17.4,17.41-9,1741-9/01,1741-9/01,13.0,12.0,110.0,272.0,12.0,,6.0,106.0,206.0,36.0
17,17.4,17.41-9,1741-9/02,1741-9/02,13.0,12.0,110.0,163.0,12.0,,6.0,106.0,161.0,36.0
17,17.4,17.42-7,1742-7/01,1742-7/01,13.0,12.0,110.0,,12.0,,6.0,106.0,206.0,36.0
17,17.4,17.42-7,1742-7/02,1742-7/02,13.0,12.0,110.0,272.0,12.0,,6.0,106.0,206.0,36.0
17,17.4,17.42-7,1742-7/99,1742-7/99,13.0,12.0,110.0,,12.0,,6.0,106.0,,37.0
17,17.4,17.49-4,1749-4/00,1749-4/00,13.0,12.0,110.0,,12.0,,6.0,106.0,161.0,37.0
18,18.1,18.11-3,1811-3/01,1811-3/01,4.0,72.0,3.0,41.0,50.0,2.0,58.0,75.0,61.0,176.0
18,18.1,18.11-3,1811-3/02,1811-3/02,4.0,72.0,3.0,41.0,50.0,2.0,58.0,75.0,61.0,
18,18.1,18.12-1,1812-1/00,1812-1/00,4.0,72.0,6.0,40.0,76.0,2.0,58.0,16.0,82.0,177.0
18,18.1,18.13-0,1813-0/01,1813-0/01,4.0,72.0,6.0,40.0,76.0,2.0,58.0,16.0,,177.0
18,18.1,18.13-0,1813-0/99,1813-0/99,4.0,72.0,6.0,40.0,77.0,2.0,58.0,16.0,82.0,177.0
18,18.2,18.21-1,1821-1/00,1821-1/00,4.0,,,40.0,77.0,2.0,51.0,76.0,222.0,177.0
18,18.2,18.22-9,1822-9/01,1822-9/01,4.0,,,163.0,77.0,2.0,51.0,76.0,223.0,176.0
18,18.2,18.22-9,1822-9/99,1822-9/99,4.0,,,,,2.0,51.0,76.0,223.0,177.0
18,18.3,18.30-0,1830-0/01,1830-0/01,4.0,0.0,6.0,202.0,38.0,2.0,,16.0,33.0,75.0
18,18.3,18.30-0,1830-0/02,1830-0/02,4.0,0.0,6.0,202.0,38.0,2.0,,16.0,33.0,
18,18.3,18.30-0,1830-0/03,1830-0/03,4.0,0.0,6.0,202.0,,2.0,,16.0,33.0,75.0
19,19.1,19.10-1,1910-1/00,1910-1/00,,11.0,,,10.0,13.0,38.0,61.0,133.0,122.0
19,19.2,19.21-7,1921-7/00,1921-7/00,,34.0,,162.0,10.0,13.0,56.0,65.0,226.0,122.0
19,19.2,19.22-5,1922-5/01,1922-5/01,,34.0,70.0,174.0,10.0,13.0,56.0,65.0,226.0,122.0
19,19.2,19.22-5,1922-5/02,1922-5/02,,34.0,70.0,162.0,10.0,13.0,56.0,65.0,,123.0
19,19.2,19.22-5,1922-5/99,1922-5/99,,34.0,70.0,162.0,10.0,13.0,56.0,65.0,,123.0
19,19.3,19.31-4,1931-4/00,1931-4/00,,34.0,88.0,241.0,10.0,13.0,64.0,,326.0,
19,19.3,19.32-2,1932-2/00,1932-2/00,,34.0,70.0,,10.0,13.0,64.0,,,122.0
20,20.1,20.11-8,2011-8/00,2011-8/00,14.0,48.0,124.0,,148.0,13.0,56.0,,227.0,190.0
20,20.1,20.12-6,2012-6/00,2012-6/00,14.0,48.0,124.0,291.0,148.0,13.0,56.0,98.0,224.0,190.0
20,20.1,20.13-4,2013-4/01,2013-4/01,14.0,48.0,125.0,,148.0,13.0,56.0,98.0,224.0,191.0
20,20.1,20.13-4,2013-4/02,2013-4/02,14.0,48.0,125.0,,148.0,13.0,56.0,98.0,224.0,191.0
20,20.1,20.14-2,2014-2/00,2014-2/00,14.0,48.0,,292.0,148.0,13.0,56.0,23.0,201.0,168.0
20,20.1,20.19-3,2019-3/01,2019-3/01,14.0,48.0,162.0,174.0,148.0,13.0,56.0,136.0,226.0,168.0
20,20.1,20.19-3,2019-3/99,2019-3/99,14.0,48.0,162.0,111.0,148.0,13.0,56.0,136.0,188.0,168.0
20,20.2,20.21-5,2021-5/00,2021-5/00,14.0,48.0,,292.0,148.0,13.0,56.0,65.0,227.0,191.0
20,20.2,20.22-3,2022-3/00,2022-3/00,14.0,48.0,100.0,255.0,147.0,13.0,56.0,90.0,192.0,
20,20.2,20.29-1,2029-1/00,2029-1/00,14.0,48.0,162.0,111.0,148.0,13.0,56.0,136.0,188.0,
20,20.3,20.31-2,2031-2/00,2031-2/00,14.0,18.0,100.0,220.0,,13.0,,90.0,192.0,232.0
20,20.3,20.32-1,2032-1/00,2032-1/00,14.0,18.0,100.0,255.0,147.0,13.0,,91.0,192.0,232.0
20,20.3,20.33-9,2033-9/00,2033-9/00,14.0,18.0,100.0,272.0,147.0,13.0,,91.0,192.0,
20,20.4,20.40-1,2040-1/00,2040-1/00,14.0,60.0,89.0,197.0,,13.0,39.0,93.0,256.0,
20,20.5,20.51-7,2051-7/00,2051-7/00,14.0,49.0,121.0,270.0,204.0,13.0,56.0,98.0,225.0,210.0
20,20.5,20.52-5,2052-5/00,2052-5/00,14.0,49.0,121.0,270.0,204.0,13.0,56.0,99.0,225.0,210.0
20,20.6,20.61-4,2061-4/00,2061-4/00,14.0,24.0,113.0,271.0,204.0,13.0,57.0,,,211.0
20,20.6,20.62-2,2062-2/00,2062-2/00,14.0,24.0,113.0,271.0,204.0,13.0,57.0,100.0,193.0,212.0
